age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
40,self_emp_not_inc,bachelors,married,prof-specialty,husband,amer_indian_eskimo,0,0,1977,60,united-states,1
38,private,hs_grad,unmarried,prof-specialty,other_relative,white,0,0,0,40,united-states,0
27,private,associate,divorced,sales,other_relative,white,1,0,0,40,united-states,0
52,private,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,38,united-states,0
22,private,hs_grad,divorced,sales,child,white,0,0,0,40,united-states,0
41,private,bachelors,married,craft-repair,husband,white,0,0,0,40,italy,0
30,private,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,20,united-states,0
55,private,bachelors,married,other-service,other_relative,asian_pac_islander,0,0,0,35,philippines,0
25,private,bachelors,unmarried,adm-clerical,child,white,0,0,1590,40,united-states,0
32,private,bachelors,married,prof-specialty,other_relative,white,0,0,0,40,united-states,0
28,private,bachelors,separated,other-service,other_relative,white,1,0,0,60,united-states,0
33,self_emp_inc,hs_grad,married,exec-managerial,husband,white,0,0,0,50,united-states,0
17,private,hs_grad,unmarried,farming-fishing,child,black,0,0,0,40,united-states,0
27,private,hs_grad,married,transport-moving,husband,white,0,0,0,40,united-states,0
55,private,associate,married,machine-op-inspct,husband,white,0,0,0,20,united-states,0
63,federal_gov,bachelors,married,tech-support,husband,white,0,0,0,18,united-states,1
39,private,hs_grad,married,other-service,wife,white,1,5013,0,40,united-states,0
51,federal_gov,doctorate,married,prof-specialty,husband,white,0,4386,0,52,united-states,1
67,self_emp_not_inc,below_hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
41,self_emp_inc,bachelors,married,exec-managerial,husband,white,0,0,0,72,?,0
27,private,hs_grad,widowed,craft-repair,other_relative,white,1,0,1594,26,united-states,0
54,private,master,married,exec-managerial,husband,white,0,0,0,45,united-states,1
59,private,below_hs_grad,married,transport-moving,husband,black,0,0,0,40,united-states,1
18,private,hs_grad,unmarried,adm-clerical,other_relative,white,1,0,0,25,united-states,0
19,private,hs_grad,unmarried,craft-repair,child,white,0,0,0,20,united-states,0
31,private,hs_grad,married,machine-op-inspct,husband,white,0,0,0,50,united-states,0
17,private,hs_grad,unmarried,other-service,child,white,1,0,0,7,united-states,0
42,private,hs_grad,married,tech-support,husband,asian_pac_islander,0,15024,0,40,united-states,1
37,private,bachelors,separated,prof-specialty,other_relative,white,1,0,0,30,united-states,0
51,local_gov,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
48,private,hs_grad,unmarried,adm-clerical,other_relative,white,1,2463,0,40,united-states,0
23,private,hs_grad,unmarried,transport-moving,child,white,0,0,0,40,united-states,0
27,private,associate,married,sales,husband,white,0,0,0,45,united-states,0
25,private,hs_grad,unmarried,handlers-cleaners,child,white,0,0,0,40,united-states,0
69,private,associate,divorced,adm-clerical,other_relative,white,1,2964,0,6,germany,0
30,private,bachelors,unmarried,exec-managerial,other_relative,white,0,0,0,44,united-states,0
33,private,hs_grad,married,handlers-cleaners,husband,white,0,0,0,35,india,0
28,private,hs_grad,unmarried,handlers-cleaners,child,white,0,0,0,48,united-states,0
45,private,below_hs_grad,married,machine-op-inspct,husband,white,0,0,0,40,mexico,0
25,private,bachelors,unmarried,adm-clerical,child,white,0,0,0,15,united-states,0
37,private,associate,married,craft-repair,husband,white,0,0,0,45,united-states,1
59,private,below_hs_grad,unmarried,machine-op-inspct,other_relative,white,0,0,0,40,dominican-republic,0
26,private,hs_grad,unmarried,other-service,child,white,1,0,0,30,united-states,0
48,private,bachelors,separated,other-service,other_relative,white,1,0,0,25,peru,0
64,federal_gov,hs_grad,married,adm-clerical,husband,white,0,0,0,40,united-states,0
39,private,bachelors,married,tech-support,husband,white,0,0,0,50,united-states,0
24,private,bachelors,unmarried,adm-clerical,other_relative,white,0,0,0,40,united-states,0
40,state_gov,master,unmarried,exec-managerial,other_relative,white,1,0,0,35,united-states,0
46,private,master,separated,exec-managerial,other_relative,white,0,0,0,70,united-states,1
35,federal_gov,bachelors,married,protective-serv,husband,black,0,0,0,40,united-states,1
43,private,hs_grad,married,adm-clerical,wife,white,1,0,0,40,united-states,1
31,private,hs_grad,separated,transport-moving,other_relative,white,0,0,0,40,united-states,0
22,private,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,25,united-states,0
35,private,bachelors,unmarried,other-service,other_relative,white,0,0,0,30,united-states,0
35,private,hs_grad,separated,transport-moving,other_relative,white,0,0,0,50,united-states,0
35,state_gov,bachelors,divorced,tech-support,other_relative,white,1,0,0,40,united-states,0
40,private,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,1
50,private,master,unmarried,prof-specialty,other_relative,white,1,0,0,40,united-states,0
48,self_emp_not_inc,bachelors,divorced,prof-specialty,other_relative,white,0,14084,0,63,united-states,1
70,unknown,master,married,unknown,husband,white,0,0,0,8,united-states,0
46,private,hs_grad,divorced,adm-clerical,other_relative,white,1,0,0,40,united-states,0
36,private,hs_grad,divorced,machine-op-inspct,other_relative,white,1,0,0,38,united-states,0
37,state_gov,bachelors,married,prof-specialty,husband,white,0,0,0,36,united-states,1
24,private,below_hs_grad,married,sales,husband,white,0,0,0,45,mexico,0
47,local_gov,bachelors,separated,prof-specialty,other_relative,white,1,0,0,70,united-states,0
35,self_emp_not_inc,hs_grad,divorced,craft-repair,other_relative,white,0,0,0,50,united-states,0
43,private,bachelors,married,adm-clerical,husband,asian_pac_islander,0,0,0,40,vietnam,0
18,state_gov,hs_grad,unmarried,other-service,child,white,0,0,0,20,united-states,0
54,private,hs_grad,married,other-service,husband,white,0,0,0,50,united-states,0
62,private,hs_grad,unmarried,other-service,other_relative,black,1,0,0,38,united-states,0
36,private,bachelors,married,craft-repair,husband,white,0,0,0,48,united-states,1
27,private,below_hs_grad,married,farming-fishing,husband,amer_indian_eskimo,0,0,0,40,united-states,0
23,private,bachelors,unmarried,adm-clerical,other_relative,asian_pac_islander,0,0,0,14,puerto-rico,0
61,unknown,bachelors,married,unknown,husband,white,0,4386,0,15,united-states,1
39,self_emp_not_inc,bachelors,divorced,craft-repair,other_relative,black,0,0,1669,60,?,0
33,self_emp_not_inc,below_hs_grad,married,craft-repair,husband,white,0,0,0,50,united-states,1
28,private,below_hs_grad,unmarried,machine-op-inspct,other_relative,white,1,0,0,40,mexico,0
22,private,hs_grad,unmarried,adm-clerical,child,white,0,0,0,20,united-states,0
31,self_emp_not_inc,associate,married,farming-fishing,husband,white,0,0,0,60,united-states,1
26,private,bachelors,unmarried,other-service,other_relative,white,0,0,0,30,united-states,0
44,private,bachelors,divorced,exec-managerial,other_relative,white,0,0,0,50,united-states,1
73,private,bachelors,married,prof-specialty,husband,white,0,0,0,30,united-states,0
44,private,bachelors,divorced,sales,other_relative,white,1,0,0,35,united-states,0
35,private,associate,divorced,exec-managerial,other_relative,white,0,0,0,45,united-states,0
33,private,bachelors,married,other-service,wife,white,1,0,0,40,?,0
27,private,bachelors,unmarried,adm-clerical,other_relative,white,1,0,0,40,united-states,0
47,federal_gov,bachelors,married,protective-serv,husband,black,0,0,0,50,united-states,1
29,private,hs_grad,married,craft-repair,husband,white,0,0,0,45,united-states,1
33,private,bachelors,married,other-service,wife,white,1,0,0,26,united-states,0
50,private,bachelors,divorced,other-service,other_relative,white,1,0,0,15,united-states,0
32,private,hs_grad,married,handlers-cleaners,husband,white,0,2829,0,40,united-states,0
41,self_emp_not_inc,master,divorced,handlers-cleaners,other_relative,white,0,0,0,40,peru,0
19,unknown,bachelors,unmarried,unknown,child,white,1,0,0,35,united-states,0
45,private,hs_grad,married,sales,husband,white,0,0,0,60,united-states,1
65,private,hs_grad,widowed,adm-clerical,other_relative,white,1,0,810,36,united-states,0
42,state_gov,bachelors,separated,tech-support,other_relative,white,1,0,0,40,united-states,0
33,self_emp_not_inc,bachelors,married,prof-specialty,husband,black,0,0,0,25,united-states,1
32,private,bachelors,married,sales,husband,white,0,99999,0,60,united-states,1
42,private,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,1
49,private,bachelors,separated,exec-managerial,other_relative,white,1,0,0,45,united-states,1
38,private,hs_grad,married,protective-serv,child,white,0,0,0,45,united-states,0
38,private,bachelors,married,exec-managerial,husband,white,0,0,0,50,united-states,0
37,private,bachelors,married,craft-repair,husband,white,0,0,0,52,united-states,0
24,private,bachelors,unmarried,machine-op-inspct,other_relative,white,0,0,0,30,united-states,0
27,self_emp_not_inc,bachelors,unmarried,sales,other_relative,white,0,0,0,50,united-states,0
25,private,below_hs_grad,separated,adm-clerical,other_relative,asian_pac_islander,1,0,0,40,vietnam,0
29,private,hs_grad,married,sales,husband,white,0,0,0,50,united-states,0
46,private,hs_grad,married,transport-moving,husband,white,0,0,0,70,united-states,0
44,self_emp_inc,hs_grad,married,transport-moving,husband,white,0,0,0,96,united-states,0
26,private,bachelors,unmarried,sales,other_relative,asian_pac_islander,1,0,0,40,south,0
46,local_gov,associate,married,protective-serv,husband,white,0,0,0,49,united-states,1
38,private,bachelors,separated,exec-managerial,other_relative,white,0,0,0,40,united-states,0
38,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,0
22,state_gov,bachelors,married,exec-managerial,husband,white,0,0,0,20,united-states,0
33,private,bachelors,divorced,sales,other_relative,white,0,0,0,40,united-states,0
50,private,associate,divorced,adm-clerical,other_relative,asian_pac_islander,0,0,0,40,united-states,0
31,local_gov,hs_grad,married,protective-serv,husband,white,0,0,0,41,united-states,1
26,self_emp_not_inc,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,4,mexico,0
42,private,bachelors,married,handlers-cleaners,husband,white,0,0,0,38,united-states,0
27,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
34,private,master,married,prof-specialty,husband,white,0,0,0,45,united-states,1
64,private,hs_grad,married,protective-serv,husband,white,0,0,0,40,united-states,0
43,private,bachelors,married,craft-repair,husband,white,0,0,0,40,united-states,0
39,private,hs_grad,married,craft-repair,husband,white,0,0,0,40,united-states,0
47,self_emp_not_inc,bachelors,unmarried,prof-specialty,other_relative,white,0,0,0,40,united-states,1
56,private,master,unmarried,prof-specialty,other_relative,white,0,0,0,66,united-states,0
25,local_gov,master,unmarried,prof-specialty,child,white,0,0,0,20,united-states,0
60,state_gov,bachelors,divorced,exec-managerial,other_relative,white,1,0,0,35,united-states,0
52,private,hs_grad,married,sales,husband,white,0,0,0,44,united-states,0
43,private,hs_grad,divorced,handlers-cleaners,other_relative,white,0,594,0,16,united-states,0
46,private,bachelors,unmarried,adm-clerical,other_relative,asian_pac_islander,1,0,0,40,philippines,0
19,private,bachelors,unmarried,adm-clerical,child,white,1,0,0,30,united-states,0
56,private,below_hs_grad,unmarried,farming-fishing,other_relative,black,1,0,0,20,united-states,0
22,private,bachelors,unmarried,prof-specialty,other_relative,white,0,0,0,40,united-states,0
28,private,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,?,0
39,private,below_hs_grad,separated,sales,other_relative,black,1,0,0,30,puerto-rico,0
28,private,bachelors,divorced,prof-specialty,other_relative,white,0,0,0,40,united-states,0
31,private,bachelors,married,sales,husband,white,0,0,0,50,united-states,1
22,private,hs_grad,unmarried,other-service,child,white,1,0,0,35,united-states,0
39,private,hs_grad,married,machine-op-inspct,husband,asian_pac_islander,0,0,0,40,?,1
39,private,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,1
28,self_emp_not_inc,hs_grad,unmarried,craft-repair,other_relative,white,0,0,0,40,mexico,0
67,unknown,hs_grad,married,unknown,husband,white,0,3818,0,11,united-states,0
31,private,hs_grad,unmarried,adm-clerical,other_relative,white,1,0,0,35,puerto-rico,0
50,private,bachelors,married,sales,husband,white,0,0,0,40,united-states,0
34,private,hs_grad,married,craft-repair,husband,white,0,3908,0,46,united-states,0
48,private,hs_grad,married,adm-clerical,wife,white,1,0,0,40,germany,1
51,private,bachelors,divorced,adm-clerical,other_relative,white,1,0,0,40,united-states,0
54,private,hs_grad,married,sales,husband,white,0,0,0,40,united-states,0
44,private,associate,divorced,transport-moving,other_relative,white,0,0,0,40,united-states,0
20,private,bachelors,unmarried,sales,child,black,1,0,0,20,united-states,0
37,private,hs_grad,married,other-service,husband,black,0,0,0,40,united-states,0
38,private,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,0
59,federal_gov,associate,married,farming-fishing,husband,black,0,0,0,40,united-states,0
59,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,0,0,0,50,united-states,0
51,private,bachelors,divorced,craft-repair,other_relative,white,0,0,0,48,united-states,1
60,unknown,bachelors,married,unknown,husband,black,0,0,0,40,united-states,0
29,private,bachelors,married,prof-specialty,husband,white,0,0,0,40,united-states,0
37,private,bachelors,unmarried,machine-op-inspct,other_relative,white,1,0,0,40,united-states,0
42,private,below_hs_grad,married,craft-repair,husband,white,0,0,0,35,united-states,0
28,self_emp_inc,bachelors,married,prof-specialty,husband,white,0,0,0,50,united-states,1
34,private,hs_grad,unmarried,sales,child,white,1,0,0,40,united-states,0
50,self_emp_not_inc,bachelors,married,exec-managerial,husband,white,0,0,0,40,italy,1
22,self_emp_inc,hs_grad,unmarried,machine-op-inspct,child,white,0,0,0,24,united-states,0
27,private,hs_grad,unmarried,other-service,other_relative,white,1,0,0,52,united-states,0
45,state_gov,bachelors,divorced,prof-specialty,other_relative,white,1,0,0,43,united-states,0
39,private,hs_grad,divorced,adm-clerical,other_relative,black,1,0,0,38,united-states,0
25,local_gov,bachelors,unmarried,prof-specialty,other_relative,white,1,0,0,35,united-states,0
63,unknown,hs_grad,unmarried,unknown,other_relative,white,0,0,0,15,united-states,0
24,self_emp_inc,bachelors,married,exec-managerial,husband,white,0,0,0,40,united-states,1
18,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,1,0,0,30,united-states,0
19,unknown,hs_grad,unmarried,unknown,child,white,0,0,0,40,united-states,0
23,private,hs_grad,unmarried,other-service,other_relative,black,0,0,0,38,united-states,0
20,private,below_hs_grad,unmarried,other-service,other_relative,white,0,0,0,40,mexico,0
17,self_emp_not_inc,below_hs_grad,unmarried,other-service,child,white,1,0,0,24,united-states,0
63,self_emp_inc,bachelors,married,farming-fishing,husband,white,0,0,0,40,united-states,1
28,local_gov,bachelors,married,handlers-cleaners,husband,white,0,0,0,65,united-states,1
51,federal_gov,bachelors,married,prof-specialty,husband,white,0,0,0,50,united-states,1
29,private,bachelors,unmarried,sales,other_relative,white,1,3325,0,45,united-states,0
64,private,bachelors,widowed,adm-clerical,other_relative,white,1,0,0,12,united-states,0
