age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
41,state_gov,bachelors,divorced,prof-specialty,other_relative,white,male,0,0,65,united-states,<=50k
20,private,bachelors,unmarried,prof-specialty,child,white,female,0,0,2,united-states,<=50k
46,self_emp_inc,master,married,exec-managerial,husband,white,male,0,2392,50,united-states,>50k
27,private,bachelors,unmarried,prof-specialty,child,asian_pac_islander,male,0,0,40,united-states,<=50k
37,private,associate,separated,sales,other_relative,black,female,0,0,32,united-states,<=50k
25,private,bachelors,unmarried,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
50,private,bachelors,married,handlers-cleaners,husband,white,male,0,0,50,united-states,<=50k
61,private,bachelors,divorced,sales,other_relative,white,female,0,0,40,united-states,<=50k
21,private,hs_grad,unmarried,sales,other_relative,white,female,0,0,33,united-states,<=50k
36,private,hs_grad,unmarried,protective-serv,other_relative,black,male,13550,0,40,united-states,>50k
19,unknown,bachelors,unmarried,unknown,child,white,male,0,0,84,united-states,<=50k
40,private,hs_grad,separated,machine-op-inspct,other_relative,white,male,0,0,40,united-states,<=50k
55,self_emp_not_inc,below_hs_grad,married,farming-fishing,husband,white,male,0,0,25,united-states,<=50k
18,private,hs_grad,unmarried,sales,child,white,female,0,0,24,united-states,<=50k
26,private,hs_grad,married,farming-fishing,husband,white,male,0,0,70,united-states,<=50k
39,private,hs_grad,divorced,other-service,child,white,male,0,0,40,united-states,<=50k
28,private,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
58,unknown,hs_grad,divorced,unknown,other_relative,white,male,0,0,40,united-states,<=50k
60,private,bachelors,married,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
29,private,hs_grad,unmarried,transport-moving,other_relative,white,male,0,0,55,united-states,<=50k
32,private,associate,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
30,private,bachelors,unmarried,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
56,state_gov,bachelors,divorced,exec-managerial,other_relative,white,female,0,0,40,united-states,<=50k
46,private,hs_grad,married,sales,husband,white,male,0,0,35,?,<=50k
33,private,bachelors,unmarried,machine-op-inspct,other_relative,white,male,0,0,40,united-states,<=50k
21,private,associate,unmarried,adm-clerical,other_relative,white,female,0,0,25,united-states,<=50k
29,state_gov,bachelors,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
49,self_emp_not_inc,bachelors,widowed,sales,other_relative,white,female,0,0,40,united-states,<=50k
36,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
29,private,associate,unmarried,prof-specialty,other_relative,white,male,0,0,43,united-states,<=50k
41,private,hs_grad,married,protective-serv,husband,black,male,0,0,40,?,<=50k
32,private,bachelors,married,sales,husband,white,male,4386,0,50,united-states,<=50k
41,private,master,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
57,state_gov,hs_grad,divorced,handlers-cleaners,other_relative,black,female,0,0,30,united-states,<=50k
39,private,doctorate,unmarried,prof-specialty,other_relative,white,male,0,0,45,united-states,<=50k
26,self_emp_inc,hs_grad,separated,sales,other_relative,white,female,0,0,20,honduras,<=50k
27,private,hs_grad,unmarried,adm-clerical,child,black,female,0,0,40,united-states,<=50k
46,private,hs_grad,divorced,craft-repair,other_relative,white,male,0,0,30,united-states,<=50k
60,private,bachelors,married,prof-specialty,husband,white,male,0,0,50,united-states,>50k
29,private,bachelors,unmarried,adm-clerical,other_relative,asian_pac_islander,female,0,0,40,japan,<=50k
43,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,male,0,0,50,united-states,<=50k
43,private,hs_grad,divorced,adm-clerical,other_relative,black,male,0,0,38,united-states,<=50k
20,private,hs_grad,unmarried,transport-moving,child,white,male,0,0,15,united-states,<=50k
33,private,hs_grad,unmarried,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
53,state_gov,doctorate,married,prof-specialty,husband,white,male,0,0,40,united-states,>50k
42,private,hs_grad,separated,sales,other_relative,white,female,0,0,45,united-states,<=50k
39,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
22,self_emp_not_inc,bachelors,unmarried,craft-repair,other_relative,white,male,0,0,48,united-states,<=50k
45,private,bachelors,divorced,tech-support,other_relative,black,female,0,0,40,trinadad&tobago,<=50k
26,federal_gov,hs_grad,married,adm-clerical,husband,other,male,0,0,40,united-states,<=50k
55,private,hs_grad,widowed,other-service,other_relative,white,female,2202,0,35,italy,<=50k
49,private,hs_grad,married,craft-repair,husband,white,male,0,0,45,united-states,>50k
66,self_emp_inc,below_hs_grad,married,sales,husband,white,male,0,0,30,united-states,<=50k
55,self_emp_not_inc,below_hs_grad,married,transport-moving,husband,white,male,0,0,50,united-states,<=50k
35,private,bachelors,unmarried,handlers-cleaners,child,black,male,0,0,40,united-states,<=50k
27,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,60,united-states,<=50k
58,self_emp_inc,bachelors,widowed,sales,other_relative,white,female,0,0,20,united-states,>50k
48,private,hs_grad,married,machine-op-inspct,wife,white,female,0,0,50,united-states,<=50k
31,private,associate,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
38,private,associate,married,sales,husband,white,male,0,0,40,united-states,<=50k
33,private,bachelors,divorced,adm-clerical,other_relative,black,female,0,0,40,united-states,<=50k
53,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
51,state_gov,bachelors,unmarried,prof-specialty,other_relative,white,male,3325,0,40,united-states,<=50k
27,private,associate,married,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
41,private,below_hs_grad,married,machine-op-inspct,husband,white,male,0,0,40,mexico,<=50k
51,state_gov,hs_grad,divorced,transport-moving,other_relative,black,male,0,0,40,united-states,<=50k
26,private,hs_grad,unmarried,farming-fishing,child,white,male,0,0,40,united-states,<=50k
65,federal_gov,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
48,self_emp_not_inc,bachelors,divorced,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
64,private,bachelors,married,sales,husband,white,male,0,0,40,united-states,<=50k
51,federal_gov,hs_grad,married,adm-clerical,husband,white,male,0,0,40,united-states,>50k
46,private,bachelors,married,transport-moving,husband,white,male,15024,0,40,united-states,>50k
37,private,below_hs_grad,separated,other-service,other_relative,white,female,0,0,40,mexico,<=50k
42,private,bachelors,married,exec-managerial,husband,white,male,0,0,45,united-states,>50k
39,private,bachelors,married,prof-specialty,wife,white,female,0,0,36,united-states,>50k
46,self_emp_inc,bachelors,married,prof-specialty,husband,white,male,99999,0,60,united-states,>50k
34,private,associate,married,tech-support,husband,white,male,0,2042,10,united-states,<=50k
58,private,hs_grad,married,craft-repair,husband,white,male,0,1902,40,united-states,<=50k
17,private,hs_grad,unmarried,sales,child,white,male,0,0,30,united-states,<=50k
38,federal_gov,bachelors,unmarried,prof-specialty,other_relative,asian_pac_islander,female,99999,0,57,canada,>50k
44,private,bachelors,divorced,exec-managerial,other_relative,white,male,0,0,50,united-states,>50k
46,private,bachelors,unmarried,exec-managerial,other_relative,white,female,0,0,45,united-states,<=50k
69,private,hs_grad,married,craft-repair,husband,white,male,0,0,16,united-states,<=50k
35,private,master,married,prof-specialty,husband,white,male,0,1887,40,united-states,>50k
52,private,hs_grad,widowed,craft-repair,child,white,female,0,0,40,united-states,<=50k
36,private,master,married,exec-managerial,husband,white,male,0,0,50,united-states,>50k
43,self_emp_inc,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
46,private,bachelors,married,prof-specialty,husband,white,male,3103,0,40,united-states,>50k
20,private,hs_grad,unmarried,handlers-cleaners,child,white,male,0,0,30,united-states,<=50k
23,private,hs_grad,divorced,other-service,other_relative,white,female,0,0,35,united-states,<=50k
37,private,hs_grad,divorced,other-service,other_relative,white,female,0,0,40,united-states,<=50k
35,private,bachelors,married,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
42,private,hs_grad,married,machine-op-inspct,husband,white,male,4386,0,48,united-states,>50k
60,private,below_hs_grad,married,machine-op-inspct,husband,white,male,2228,0,37,united-states,<=50k
26,private,hs_grad,unmarried,transport-moving,other_relative,white,male,0,0,40,united-states,<=50k
48,private,bachelors,married,adm-clerical,wife,white,female,0,0,37,united-states,<=50k
63,private,below_hs_grad,divorced,transport-moving,other_relative,white,male,0,0,40,united-states,<=50k
28,private,associate,divorced,exec-managerial,other_relative,white,female,0,0,43,united-states,<=50k
41,private,bachelors,divorced,transport-moving,child,black,male,6497,0,40,united-states,<=50k
30,private,bachelors,unmarried,sales,other_relative,black,female,0,0,35,united-states,<=50k
31,private,associate,married,handlers-cleaners,husband,white,male,0,0,45,united-states,<=50k
23,private,associate,unmarried,other-service,other_relative,white,male,0,0,40,united-states,<=50k
39,self_emp_not_inc,hs_grad,married,craft-repair,husband,white,male,0,0,72,united-states,>50k
26,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,mexico,<=50k
42,private,bachelors,married,prof-specialty,husband,white,male,7688,0,40,united-states,>50k
32,self_emp_inc,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
70,unknown,associate,widowed,unknown,other_relative,white,female,0,0,35,united-states,<=50k
83,self_emp_inc,hs_grad,divorced,sales,other_relative,white,male,0,0,20,united-states,<=50k
22,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
30,private,hs_grad,separated,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
53,private,hs_grad,divorced,machine-op-inspct,other_relative,black,male,0,0,32,united-states,<=50k
47,federal_gov,bachelors,separated,exec-managerial,other_relative,white,female,0,0,40,united-states,<=50k
39,private,associate,married,craft-repair,husband,white,male,0,0,50,united-states,>50k
46,private,associate,divorced,tech-support,other_relative,black,female,0,625,40,united-states,<=50k
36,federal_gov,master,married,prof-specialty,husband,white,male,0,0,45,united-states,>50k
53,private,master,divorced,prof-specialty,other_relative,white,female,0,0,40,united-states,<=50k
55,private,hs_grad,divorced,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
36,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
34,private,bachelors,married,exec-managerial,husband,white,male,0,0,70,united-states,<=50k
39,private,below_hs_grad,widowed,machine-op-inspct,other_relative,black,male,0,1590,40,united-states,<=50k
43,private,associate,married,handlers-cleaners,husband,white,male,0,0,60,united-states,<=50k
51,private,hs_grad,married,farming-fishing,husband,white,male,0,0,80,united-states,>50k
30,private,hs_grad,separated,transport-moving,other_relative,white,male,0,0,44,united-states,<=50k
28,private,bachelors,unmarried,transport-moving,other_relative,white,male,0,0,20,united-states,<=50k
17,private,below_hs_grad,unmarried,other-service,child,white,male,0,0,30,united-states,<=50k
32,private,hs_grad,married,machine-op-inspct,husband,black,male,0,0,40,united-states,<=50k
62,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,male,0,0,15,united-states,>50k
45,private,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
57,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
31,private,bachelors,married,exec-managerial,wife,white,female,0,1902,35,united-states,>50k
42,private,below_hs_grad,separated,prof-specialty,other_relative,white,male,0,0,35,puerto-rico,<=50k
60,private,associate,divorced,other-service,other_relative,white,female,0,0,40,united-states,<=50k
30,self_emp_inc,hs_grad,married,handlers-cleaners,husband,white,male,0,0,60,united-states,<=50k
41,private,below_hs_grad,married,handlers-cleaners,husband,white,male,0,0,40,guatemala,<=50k
59,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,male,0,0,30,united-states,<=50k
46,private,bachelors,divorced,priv-house-serv,other_relative,white,female,0,0,30,united-states,<=50k
31,private,bachelors,married,craft-repair,husband,white,male,4386,0,50,united-states,>50k
32,private,hs_grad,unmarried,transport-moving,other_relative,white,male,0,0,60,united-states,<=50k
20,private,below_hs_grad,unmarried,sales,other_relative,other,male,0,0,40,united-states,<=50k
19,private,bachelors,unmarried,sales,child,asian_pac_islander,female,0,0,18,philippines,<=50k
49,private,hs_grad,married,craft-repair,husband,white,male,7298,0,40,united-states,>50k
53,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
25,private,bachelors,unmarried,exec-managerial,other_relative,white,male,0,1590,60,united-states,<=50k
21,without_pay,hs_grad,unmarried,craft-repair,child,black,male,0,0,40,united-states,<=50k
32,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
43,state_gov,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
49,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,male,0,0,60,united-states,<=50k
22,self_emp_not_inc,bachelors,unmarried,sales,child,black,male,99999,0,55,united-states,>50k
41,private,bachelors,married,craft-repair,husband,white,male,0,0,40,united-states,>50k
21,private,bachelors,unmarried,sales,child,white,female,0,0,20,united-states,<=50k
24,private,hs_grad,unmarried,craft-repair,child,white,male,0,0,40,united-states,<=50k
31,state_gov,hs_grad,divorced,protective-serv,other_relative,white,male,0,0,47,united-states,>50k
36,self_emp_not_inc,bachelors,married,farming-fishing,husband,white,male,3456,0,8,united-states,<=50k
46,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,1590,43,united-states,<=50k
28,state_gov,master,married,exec-managerial,wife,white,female,0,0,40,united-states,<=50k
34,private,associate,divorced,tech-support,other_relative,black,female,0,0,40,united-states,<=50k
23,private,bachelors,unmarried,sales,child,black,male,0,0,10,united-states,<=50k
38,state_gov,bachelors,married,protective-serv,husband,white,male,0,0,60,united-states,<=50k
18,unknown,bachelors,unmarried,unknown,child,white,female,0,0,40,united-states,<=50k
